term_str,term_id,n,num,pos_max,stop,p_stem,term_code,p,s,i,h,wlen,term_rank,zipf_k,zipf_y,df,idf,tfidf_sum_text_max,tfidf_sum_secs_max,tfidf_sum_paras_max
decapitating,1983,1,0,VBG,0,decapit,decapitating/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5788,5788,1.5769765031098826,1,11.470150435274359,0.0039832916674679515,0.07577976624905765,2.8675376088185898
debutante,1981,1,0,NN,0,debutant,debutante/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5789,5789,1.576704093971325,1,11.470150435274359,0.00859703237583011,0.033931238618981036,0.674714731486727
deadly,1968,1,0,JJ,0,deadli,deadly/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5790,5790,1.5764317789291884,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,3.823383478424786
deadline,1967,1,0,NN,0,deadlin,deadline/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5791,5791,1.5761595579347265,1,11.470150435274359,0.003996613713178546,0.014268156825136375,0.6372305797374643
darts,1952,1,0,NN,0,dart,darts/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5792,5792,1.5758874309392266,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,0.4248203864916429
dart,1951,1,0,JJ,0,dart,dart/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5793,5793,1.5756153978940102,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,0.3823383478424786
darkened,1949,1,0,VBD,0,darken,darkened/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5794,5794,1.5753434587504316,1,11.470150435274359,0.003996613713178546,0.08973919687388404,2.294030087054872
darken,1948,1,0,VB,0,darken,darken/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5795,5795,1.5750716134598794,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,0.7646766956849572
dare,1946,1,0,VB,0,dare,dare/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5796,5796,1.574799861973775,1,11.470150435274359,0.00859703237583011,0.033931238618981036,3.823383478424786
declaración,2002,1,0,NNP,0,declaración,declaración/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5797,5797,1.5745282042435744,1,11.470150435274359,0.007437681536765884,0.14511019068968484,5.7350752176371795
decline,2009,1,0,NN,0,declin,decline/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5798,5798,1.5742566402207658,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.9558458696061966
defying,2047,1,0,NN,0,defi,defying/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5799,5799,1.573985169856872,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,0.7646766956849572
declined,2010,1,0,VBN,0,declin,declined/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5800,5800,1.5737137931034484,1,11.470150435274359,0.0038506578955114458,0.12400325386209432,2.294030087054872
deflated,2046,1,0,JJ,0,deflat,deflated/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5801,5801,1.5734425099120843,1,11.470150435274359,0.0061703313265424374,0.024621584701859885,1.147015043527436
defines,2041,1,0,VBZ,0,defin,defines/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5802,5802,1.573171320234402,1,11.470150435274359,0.003996613713178546,0.1337289992630429,1.911691739212393
definable,2038,1,0,JJ,0,defin,definable/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5803,5803,1.5729002240220578,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.0427409486613053
defiance,2037,1,0,NN,0,defianc,defiance/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5804,5804,1.5726292212267403,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,0.3955224288025641
defenses,2035,1,0,NNP,0,defens,defenses/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5805,5805,1.5723583118001725,1,11.470150435274359,0.0061703313265424374,0.024621584701859885,1.6385929193249082
defenseless,2034,1,0,JJ,0,defenseless,defenseless/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5806,5806,1.5720874956941098,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,3.823383478424786
defends,2031,1,0,VBZ,0,defend,defends/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5807,5807,1.5718167728603412,1,11.470150435274359,0.003996613713178546,0.014268156825136375,5.7350752176371795
defending,2030,1,0,VBG,0,defend,defending/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5808,5808,1.5715461432506888,1,11.470150435274359,0.0061703313265424374,0.024621584701859885,0.9558458696061966
defenders,2029,1,0,NNS,0,defend,defenders/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5809,5809,1.5712756068170082,1,11.470150435274359,0.0025884205781380185,0.12868262193236202,1.4337688044092949
defendants,2027,1,0,JJ,0,defend,defendants/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5810,5810,1.5710051635111877,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,2.8675376088185898
deepest,2022,1,0,JJS,0,deepest,deepest/JJS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5811,5811,1.570734813285149,1,11.470150435274359,0.003996613713178546,0.1337289992630429,3.823383478424786
deed,2020,1,0,NN,0,deed,deed/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5812,5812,1.5704645560908466,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,0.40964822983122706
deducted,2019,1,0,VBN,0,deduct,deducted/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5813,5813,1.5701943918802685,1,11.470150435274359,0.003996613713178546,0.060894455021564174,1.6385929193249082
dedicated,2017,1,0,VBN,0,dedic,dedicated/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5814,5814,1.5699243206054354,1,11.470150435274359,0.0025884205781380185,0.1623852133908378,0.9558458696061966
decriminalization,2015,1,0,NN,0,decrimin,decriminalization/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,17,5815,5815,1.5696543422184008,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.4987021928380156
convey,1763,1,0,VBZ,0,convey,convey/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5816,5816,1.5693844566712518,1,11.470150435274359,0.002982497920733075,0.06257044919646962,1.2744611594749287
convened,1755,1,0,VBN,0,conven,convened/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5817,5817,1.5691146639161082,1,11.470150435274359,0.002982497920733075,0.03589567874955362,2.294030087054872
despair,2136,1,0,NN,0,despair,despair/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5818,5818,1.5688449639051223,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,3.823383478424786
commanding,1502,1,0,JJ,0,command,commanding/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5819,5819,1.5685753565904796,1,11.470150435274359,0.004729501979843214,0.23517858491086854,2.294030087054872
communicating,1532,1,0,VBG,0,commun,communicating/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,13,5820,5820,1.5683058419243987,1,11.470150435274359,0.004748294702941929,0.11965226249851206,2.294030087054872
communicates,1531,1,0,NNS,0,commun,communicates/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5821,5821,1.5680364198591308,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,1.4337688044092949
communicated,1530,1,0,VBN,0,commun,communicated/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5822,5822,1.56776709034696,1,11.470150435274359,0.004748294702941929,0.032323123044621746,0.4987021928380156
communally,1528,1,0,NNP,0,commun,communally/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5823,5823,1.5674978533402029,1,11.470150435274359,0.004748294702941929,0.0841997402767307,3.823383478424786
commotion,1526,1,0,NN,0,commot,commotion/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5824,5824,1.567228708791209,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,0.7646766956849572
commodity,1524,1,0,NN,0,commod,commodity/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5825,5825,1.5669596566523607,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,0.7168844022046474
commando,1503,1,0,PDT,0,commando,commando/PDT,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5826,5826,1.566690696876073,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,0.8192964596624541
commanded,1499,1,0,VBD,0,command,commanded/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5827,5827,1.5664218294147934,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.8823192642518738
colonel,1474,1,0,NNP,0,colonel,colonel/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5828,5828,1.5661530542210023,1,11.470150435274359,0.007437681536765884,0.14511019068968484,5.7350752176371795
comisión,1495,1,0,NNP,0,comisión,comisión/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5829,5829,1.5658843712472124,1,11.470150435274359,0.0069207770284192205,0.0811926066954189,5.7350752176371795
comision,1494,1,0,NNP,0,comis,comision/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5830,5830,1.5656157804459694,1,11.470150435274359,0.0069207770284192205,0.0811926066954189,5.7350752176371795
combining,1489,1,0,VBG,0,combin,combining/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5831,5831,1.565347281769851,1,11.470150435274359,0.00859703237583011,0.12629961041509608,1.4337688044092949
combines,1488,1,0,VBZ,0,combin,combines/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5832,5832,1.565078875171468,1,11.470150435274359,0.004729501979843214,0.16634582835158995,5.7350752176371795
columnists,1483,1,0,NNS,0,columnist,columnists/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5833,5833,1.5648105606034632,1,11.470150435274359,0.00859703237583011,0.033931238618981036,0.6036921281723346
coloring,1479,1,0,VBG,0,color,coloring/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5834,5834,1.5645423380185124,1,11.470150435274359,0.0069207770284192205,0.09472470781132204,1.0427409486613053
colorado,1477,1,0,NNP,0,colorado,colorado/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5835,5835,1.5642742073693232,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,2.8675376088185898
communion,1535,1,0,NNP,0,communion,communion/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5836,5836,1.5640061686086362,1,11.470150435274359,0.003996613713178546,0.014268156825136375,2.294030087054872
communites,1540,1,0,NNS,0,communit,communites/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5837,5837,1.5637382216892242,1,11.470150435274359,0.007437681536765884,0.17947839374776808,2.8675376088185898
communitiesif,1542,1,0,NN,0,communitiesif,communitiesif/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,13,5838,5838,1.5634703665638918,1,11.470150435274359,0.0025884205781380185,0.04577301317057173,2.294030087054872
communitites,1543,1,0,NNS,0,communitit,communitites/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5839,5839,1.563202603185477,1,11.470150435274359,0.0025884205781380185,0.04577301317057173,5.7350752176371795
complained,1568,1,0,VBN,0,complain,complained/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5840,5840,1.5629349315068495,1,11.470150435274359,0.0038506578955114458,0.06314980520754804,2.294030087054872
complain,1567,1,0,VBP,0,complain,complain/VBP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5841,5841,1.5626673514809108,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.7646766956849572
complacence,1566,1,0,NN,0,complac,complacence/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5842,5842,1.5623998630605958,1,11.470150435274359,0.0025884205781380185,0.12868262193236202,0.4987021928380156
competitions,1564,1,0,NNS,0,competit,competitions/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5843,5843,1.5621324661988707,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,0.3823383478424786
compete,1562,1,0,VB,0,compet,compete/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5844,5844,1.561865160848734,1,11.470150435274359,0.002982497920733075,0.12400325386209432,2.8675376088185898
compensation,1561,1,0,NN,0,compens,compensation/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5845,5845,1.5615979469632166,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,5.7350752176371795
compensated,1560,1,0,VBN,0,compens,compensated/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5846,5846,1.5613308244953816,1,11.470150435274359,0.002982497920733075,0.03589567874955362,3.823383478424786
compensate,1559,1,0,NN,0,compens,compensate/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5847,5847,1.561063793398324,1,11.470150435274359,0.002982497920733075,0.03589567874955362,2.294030087054872
compelled,1558,1,0,VBN,0,compel,compelled/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5848,5848,1.560796853625171,1,11.470150435274359,0.004729501979843214,0.12178891004312835,2.294030087054872
compatriots,1557,1,0,VBZ,0,compatriot,compatriots/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5849,5849,1.560530005129082,1,11.470150435274359,0.003996613713178546,0.08973919687388404,0.573507521763718
compatibility,1556,1,0,NN,0,compat,compatibility/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,13,5850,5850,1.560263247863248,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.2744611594749287
compas,1555,1,0,NN,0,compa,compas/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5851,5851,1.5599965817808923,1,11.470150435274359,0.0025884205781380185,0.04577301317057173,5.7350752176371795
compared,1554,1,0,VBN,0,compar,compared/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5852,5852,1.5597300068352702,1,11.470150435274359,0.0039832916674679515,0.07577976624905765,1.911691739212393
commutes,1546,1,0,VBZ,0,commut,commutes/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5853,5853,1.5594635229796687,1,11.470150435274359,0.004729501979843214,0.12178891004312835,1.4337688044092949
communitys,1545,1,0,JJ,0,commun,communitys/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5854,5854,1.559197130167407,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,1.6385929193249082
colonies,1475,1,0,VBZ,0,coloni,colonies/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5855,5855,1.5589308283518362,1,11.470150435274359,0.0025884205781380185,0.04577301317057173,5.7350752176371795
collided,1473,1,0,VBD,0,collid,collided/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5856,5856,1.558664617486339,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.0427409486613053
controls,1754,1,0,VBZ,0,control,controls/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5857,5857,1.55839849752433,1,11.470150435274359,0.0039832916674679515,0.06257044919646962,1.911691739212393
climate,1418,1,0,NN,0,climat,climate/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5858,5858,1.558132468419256,1,11.470150435274359,0.0025884205781380185,0.1623852133908378,3.823383478424786
closer,1432,1,0,JJR,0,closer,closer/JJR,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5859,5859,1.5578665301245949,1,11.470150435274359,0.0038506578955114458,0.058794646227717136,1.2744611594749287
cloak,1428,1,0,NN,0,cloak,cloak/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5860,5860,1.5576006825938569,1,11.470150435274359,0.0061703313265424374,0.1082568089272252,0.6372305797374643
clique,1427,1,0,NN,0,cliqu,clique/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5861,5861,1.5573349257805837,1,11.470150435274359,0.004748294702941929,0.07333525766037836,0.6036921281723346
clippings,1426,1,0,NNS,0,clip,clippings/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5862,5862,1.5570692596383489,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.4337688044092949
clinging,1422,1,0,VBG,0,cling,clinging/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5863,5863,1.5568036841207575,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.7646766956849572
climbing,1421,1,0,NN,0,climb,climbing/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5864,5864,1.5565381991814462,1,11.470150435274359,0.0061703313265424374,0.12868262193236202,0.674714731486727
